corte_denue,id,clee,nom_estab,raz_social,clave_norm,codigo_act,nombre_act,per_ocu,estrato_min,cod_postal,cve_ent,entidad,cve_mun,municipio,localidad,nomb_asent,nom_vial,numero_ext,dominio_correo,www,latitud,longitud,fecha_alta,sitios_nacionales,piso_aplicado,motivo_ingreso,es_punto_venta,excluido_por
2026-05,6793321,05011311999000026002017530M4,VILLA DE PATOS,VILLA DE PATOS,VILLA DE PATOS,311999,Elaboración de otros alimentos,51 a 100 personas,51,25950,05,Coahuila de Zaragoza,011,General Cepeda,General Cepeda,CENTRO HISTÓRICO,BENITO JUÁREZ,213,villadepatos.com,,25.37524586,-101.47705597,2017-03,,101,pendiente_rescate,no,
2026-05,8723333,05017311612000014000024424S6,PLANTA IFOOD COYOTE,IFOOD MEXICO,IFOOD MEXICO,311612,"Corte y empacado de carne de ganado, aves y otros animales comestibles",31 a 50 personas,31,27457,05,Coahuila de Zaragoza,017,Matamoros,San Antonio del Coyote,HORMIGUERO,NINGUNO,3560,grupo2020.mx,,25.69724475,-103.31816631,2019-11,,101,pendiente_rescate,no,
2026-05,9449928,05018312113000074000099645S6,FABRICA DE HIELO APODACA SUCURSAL MONCLOVA,FABRICA DE HIELO APODACA,FABRICA DE HIELO APODACA,312113,Elaboración de hielo,31 a 50 personas,31,25790,05,Coahuila de Zaragoza,018,Monclova,Monclova,EVA SAMANO,ÁLVARO OBREGÓN,400,aguafria.mx,WWW.AGUAFRIA.MX,26.86033009,-101.42652374,2023-11,,51,pendiente_rescate,no,
2026-05,310767,05018461213000412012000000U5,HIELO GUERRA,HIELO GUERRA,HIELO GUERRA,312113,Elaboración de hielo,31 a 50 personas,31,25716,05,Coahuila de Zaragoza,018,Monclova,Monclova,CUARTO REPARTO,BENITO JUAREZ,1308,hotmail.com,,26.92054362,-101.4380473,2010-07,,51,pendiente_rescate,no,
2026-05,6299832,05018311513000044001000000U1,PRODUCTOS LACTEOS VAQUERO,PRODUCTOS LACTEOS VAQUERO,PRODUCTOS LACTEOS VAQUERO,311513,Elaboración de derivados y fermentos lácteos,31 a 50 personas,31,25750,05,Coahuila de Zaragoza,018,Monclova,Monclova,CUARTO REPARTO,MORELIA,908,hotmail.com,,26.91689826,-101.43160011,2010-07,,51,pendiente_rescate,no,
2026-05,6199041,05018311520000153002006629S5,HELADOS HOLANDA,UNILEVER DE MEXICO,UNILEVER DE MEXICO,311520,Elaboración de helados y paletas,51 a 100 personas,51,25730,05,Coahuila de Zaragoza,018,Monclova,Monclova,EL PUEBLO,GUADALUPE VICTORIA,106,,,26.92178634,-101.42179918,2024-05,,51,piso_estrato,no,
2026-05,6300369,05019311613000025001000000U6,EMPACADORA KACER,EMPACADORA KACER,EMPACADORA KACER,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",101 a 250 personas,101,26500,05,Coahuila de Zaragoza,019,Morelos,Morelos,ZONA CENTRO,GUERRERO,906,hotmail.com,WWW.GRUPOKACER.COM,28.41004582,-100.87805822,2010-07,,101,piso_estrato,no,
2026-05,12320254,05021311212000024000000000U6,GRUPO CELEMANIA MILL,GRUPO CELEMANIA MILL,GRUPO CELEMANIA MILL,311212,Elaboración de harina de trigo,31 a 50 personas,31,25550,05,Coahuila de Zaragoza,021,Nadadores,Las Flores (Estación Celemania),LAS FLORES CELEMANIA,CAMINO A HUIZACHAL,,harina.miller.com.mx,WWW.HARINAMILLER.COM.MX,27.0453508,-101.6896509,2026-04,,101,pendiente_rescate,no,
2026-05,6299331,05022312111000017001008191S1,BEBIDAS MUNDIALES SUC. 3342 PIEDRAS NEGRAS,BEBIDAS MUNDIALES,BEBIDAS MUNDIALES,312111,Elaboración de refrescos y otras bebidas no alcohólicas,251 y más personas,251,26170,05,Coahuila de Zaragoza,022,Nava,Clave Economica,TRAMPO PIEDRAS NEGRAS,NINGUNO,,,,28.6030809,-100.57942235,2010-07,,51,piso_estrato,no,
2026-05,6301888,05022312120000017000000000U2,COMPAÑIA CERVECERA DE COAHUILA,COMPAÑIA CERVECERA DE COAHUILA,COMPANIA CERVECERA DE COAHUILA,312120,Elaboración de cerveza,251 y más personas,251,26170,05,Coahuila de Zaragoza,022,Nava,Clave Economica,RIO ESCONDIDO,MONCLOVA PIEDRAS NEGRAS,,cbrands.com,,28.5789733,-100.60332085,2014-12,,51,piso_estrato,no,
2026-05,12288279,05024312131000124000000000U9,CASA NAUFRAGO,CASA NAUFRAGO,CASA NAUFRAGO,312131,Elaboración de bebidas alcohólicas a base de uva,31 a 50 personas,31,27987,05,Coahuila de Zaragoza,024,Parras,Parras de la Fuente,LOS HOYOS,7 DE ENERO,424,casanaufrago.com,WWW.CASANAUFRAGO.COM,25.44355226,-102.16365333,2026-04,,51,pendiente_rescate,no,
2026-05,12288278,05024312131000115000000000U7,VINICOLA PARVADA,VINICOLA PARVADA,VINICOLA PARVADA,312131,Elaboración de bebidas alcohólicas a base de uva,51 a 100 personas,51,27987,05,Coahuila de Zaragoza,024,Parras,Parras de la Fuente,PARRAS,NINGUNO,91,,WWW.VINOSPARVADA.COM,25.44679203,-102.15436671,2026-04,,51,piso_estrato,no,
2026-05,6301177,05027311110000013000000000U2,PLANTA DE ALIMENTOS DIVISION NORTE,BACHOCO,BACHOCO,311110,Elaboración de alimentos para animales,31 a 50 personas,31,25908,05,Coahuila de Zaragoza,027,Ramos Arizpe,Curva Santa María,360,MONTE,,bachoco.net,,25.58272884,-100.88792571,2010-07,,101,pendiente_rescate,no,
2026-05,6300254,05030311613000074003000000U1,EMPACADORA ALANIS,EMPACADORA ALANIS,EMPACADORA ALANIS,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",251 y más personas,251,25900,05,Coahuila de Zaragoza,027,Ramos Arizpe,Ramos Arizpe,SALTILLO-RAMOS ARIZPE,PARQUE INDUSTRIAL,3000,alanisalimentos.mx,,25.55713184,-100.92724201,2014-12,,101,piso_estrato,no,
2026-05,6301695,05027311213000011002006782S8,MINSA NORESTE,MINSA COMERCIAL,MINSA COMERCIAL,311213,Elaboración de harina de maíz,251 y más personas,251,25900,05,Coahuila de Zaragoza,027,Ramos Arizpe,Ramos Arizpe,RAMOS ARIZPE,INDUSTRIAL METALÚRGICA,5000,minsa.com.mx,MINSA.COM.MX,25.56413572,-100.94177873,2010-07,,101,piso_estrato,no,
2026-05,6785674,05027311820000015002007291S1,PRODUCTOS ALIMENTICIOS LA MODERNA RAMOS ARIZPE,PRODUCTOS ALIMENTICIOS LA MODERNA,PRODUCTOS ALIMENTICIOS LA MODERNA,311820,Elaboración de galletas y pastas para sopa,251 y más personas,251,25900,05,Coahuila de Zaragoza,027,Ramos Arizpe,Ramos Arizpe,RAMOS ARIZPE,ISIDRO LOPEZ ZERTUCHE,1750,lamoderna.com.mx,WWW.LAMODERNA.COM.MX,25.51708006,-100.96325517,2017-03,,101,piso_estrato,no,
2026-05,6301896,05028311422000027000000000U9,AVOMEX INTERNATIONAL,AVOMEX INTERNATIONAL,AVOMEX INTERNATIONAL,311422,Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación,251 y más personas,251,26739,05,Coahuila de Zaragoza,028,Sabinas,Sabinas,LOS PINOS,ANDRÉS FLORES,,avomexint.com,,27.86746902,-101.11873059,2010-07,,101,piso_estrato,no,
2026-05,6299572,05028311212000015000001805M9,MOLINOS DEL FENIX SA,MOLINOS DEL FENIX,MOLINOS DEL FENIX,311212,Elaboración de harina de trigo,51 a 100 personas,51,26780,05,Coahuila de Zaragoza,028,Sabinas,Sabinas,ZONA CENTRO,5 DE MAYO,224,lamoderna.com.mx,,27.8506426,-101.1202406,2010-07,,101,pendiente_rescate,no,
2026-05,7682779,05030467114001331011000000U5,AGRICOLA GAPA,AGRICOLA GAPA,AGRICOLA GAPA,311110,Elaboración de alimentos para animales,51 a 100 personas,51,25000,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,TOPOCHICO,FERMIN ESPINOZA ARMILLITA,2,,,25.43317459,-100.98425815,2019-11,,101,pendiente_rescate,no,
2026-05,12333496,05030311993000104000000000U2,ALCEGA INDUSTRIAS,ALCEGA INDUSTRIAS,ALCEGA INDUSTRIAS,311993,Elaboración de alimentos frescos para consumo inmediato,31 a 50 personas,31,77777,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,CENTRO CIUDAD AGCIA PTE,GUADALUPE VICTORIA,147,,,25.42456278,-101.00698945,2026-04,,101,pendiente_rescate,no,
2026-05,6300088,05030311614000015003000000U2,ALFINO,ALIMENTOS FINOS DEL NORTE,ALIMENTOS FINOS DEL NORTE,311910,Elaboración de botanas,251 y más personas,251,25220,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,VIRREYES,ISIDRO LÓPEZ ZERTUCHE,4469,evansfood.com,,25.47116538,-100.9875325,2010-07,,101,piso_estrato,no,
2026-05,260553,05030312113000022001000000U0,BANCO DE HIELO,BANCO DE HIELO,BANCO DE HIELO,312113,Elaboración de hielo,31 a 50 personas,31,25210,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,SANTIAGO,PRIVADAS DE SANTIAGO,6381,,,25.47933071,-100.97526493,2014-12,,51,pendiente_rescate,no,
2026-05,6231558,05030312112000406001008191S7,BEBIDAS MUNDIALES SUC. 1164 PTA AGUA Y HIELO,BEBIDAS MUNDIALES,BEBIDAS MUNDIALES,312111,Elaboración de refrescos y otras bebidas no alcohólicas,51 a 100 personas,51,25020,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,SAN JOSE DE LOS CERRITOS,LOS FUNDADORES,6659,,,25.43369452,-100.92752802,2010-07,,51,piso_estrato,no,
2026-05,9274315,05030311910000411001058886M7,SNACKER,BOMESA,BOMESA,311910,Elaboración de botanas,101 a 250 personas,101,25107,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,NAZARIO ORTIZ GARZA,VITO ALESSIO ROBLES,5615,snacker.com.mx,,25.48448524,-100.98862037,2020-11,,101,piso_estrato,no,
2026-05,12333089,05030311612000096000000000U6,COMERCIALIZADORA OVIGOM,COMERCIALIZADORA OVIGOM,COMERCIALIZADORA OVIGOM,311612,"Corte y empacado de carne de ganado, aves y otros animales comestibles",101 a 250 personas,101,25114,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,SALTILLO 200,TORRE EIFFEL,400,,,25.46743533,-101.0195586,2026-04,,101,piso_estrato,no,
2026-05,9445076,05030312113000055000099645M0,FABRICA DE HIELO APODACA SUCURSAL SALTILLO,FABRICA DE HIELO APODACA,FABRICA DE HIELO APODACA,312113,Elaboración de hielo,51 a 100 personas,51,25210,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,PRIVADAS DE SANTIAGO,PRIVADAS DE SANTIAGO,6381,aguafria.mx,WWW.AGUAFRIA.MX,25.4791149,-100.97473298,2023-11,,51,piso_estrato,no,
2026-05,6198738,05030311520000521001008152S8,HELADOS SULTANA,HELADOS SULTANA DE MONTERREY,HELADOS SULTANA DE MONTERREY,311520,Elaboración de helados y paletas,101 a 250 personas,101,25100,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,PRIVADAS DE ARAGÓN,JOS MUSA DE LEN,951,,,25.45601485,-100.96670009,2010-07,,51,piso_estrato,si,"cadena de puntos de venta: 10 sitios, 9 en ZM Monterrey, estrato identico 101, sin marca de planta, en colonia"
2026-05,6300780,05030311611000016001000000U6,RASTRO MUNICIPAL DE SALTILLO,MAQUILADOR Y EXPORTADOR DE CARNES,MAQUILADOR Y EXPORTADOR DE CARNES,311611,"Matanza de ganado, aves y otros animales comestibles",31 a 50 personas,31,25084,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,UAAAN (BUENAVISTA),CARRETERA A CONCEPCION DEL ORO ZACATECAS,,gmail.com,,25.34892953,-101.02401312,2010-07,,101,pendiente_rescate,no,
2026-05,6300227,05030311212000017001001805S1,MOLINOS DEL FENIX,MOLINOS DEL FENIX,MOLINOS DEL FENIX,311212,Elaboración de harina de trigo,101 a 250 personas,101,25000,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,ZONA CENTRO,EMILIO CARRANZA,,lamoderna.com.mx,,25.42405466,-101.01156465,2010-07,,101,piso_estrato,no,
2026-05,9392335,05027311212000025000001805S0,MOLINOS DEL FENIX,MOLINOS DEL FENIX,MOLINOS DEL FENIX,311212,Elaboración de harina de trigo,51 a 100 personas,51,25900,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,SANTA MARÍA,ISIDRO LÓPEZ ZERTUCHE,1750,lamoderna.com.mx,,25.44110251,-101.0020998,2023-11,,101,pendiente_rescate,no,
2026-05,6301720,05030311110000011002010295S0,PLANTA DE ALIMENTOS SALTILLO,PILGRIM S PRIDE,PILGRIM S PRIDE,311110,Elaboración de alimentos para animales,51 a 100 personas,51,25175,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,LA CENTRAL,LUIS ECHEVERRÍA,,pilgrims.com,WWW.PILGRIMS.COM,25.45252951,-101.00238965,2010-07,,101,pendiente_rescate,no,
2026-05,6300082,05030311340000157000000000U4,PRODUCTOS INDUSTRIALIZADOS DE SALTILLO,PRODUCTOS INDUSTRIALIZADOS DE SALTILLO,PRODUCTOS INDUSTRIALIZADOS DE SALTILLO,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",251 y más personas,251,25114,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,PARQUE INDUSTRIAL LAS TORRES,LAS TORRES,,pissacorp.com,,25.45414895,-101.01325685,2010-07,,101,piso_estrato,no,
2026-05,9318277,05030311910000104000002570S6,SABRITAS PLANTA COAHUILA,SABRITAS,SABRITAS,311910,Elaboración de botanas,251 y más personas,251,25114,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,LAS TORRES,LAS TORRES,,pepsico.com,,25.44939732,-101.01930948,2020-11,,101,piso_estrato,no,
2026-05,6512913,05030311513000097001005838S4,SIGMA ALIMENTOS LACTEOS,SIGMA ALIMENTOS LACTEOS,SIGMA ALIMENTOS LACTEOS,311513,Elaboración de derivados y fermentos lácteos,101 a 250 personas,101,25290,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,AVICOLA,HÉCTOR SAUCEDO,1824,sigma-alimentos.com,,25.42900912,-100.96895711,2016-01,,51,piso_estrato,no,
2026-05,6300801,05030311910000125002000000U1,SUKY BOTANAS Y GOLOSINAS,SUKY BOTANAS Y GOLOSINAS,SUKY BOTANAS Y GOLOSINAS,311910,Elaboración de botanas,51 a 100 personas,51,25019,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,NUEVA IMAGEN,AGUA NUEVA,569,hotmail.com,,25.39448311,-100.9602609,2010-07,,101,pendiente_rescate,no,
2026-05,7436363,05030311910000272001000000U1,VENTA DE BOTANAS PEPEWATES,VENTA DE BOTANAS PEPEWATES,VENTA DE BOTANAS PEPEWATES,311910,Elaboración de botanas,51 a 100 personas,51,25030,05,Coahuila de Zaragoza,030,Saltillo,Saltillo,GONZÁLEZ CEPEDA,FRANCISCO ZARCO,1677,gmail.com,WWW.PEPEWATES.COM.MX,25.41064375,-100.98703221,2019-11,,101,pendiente_rescate,no,
2026-05,6299502,05035431199000053010005613S9,AGYDSA,ACEITES GRASAS Y DERIVADOS,ACEITES GRASAS Y DERIVADOS,311222,Elaboración de aceites y grasas vegetales comestibles,31 a 50 personas,31,27148,05,Coahuila de Zaragoza,035,Torreón,Torreón,AMPLEACION LOS ANGELES,CALLE RAYON NORTE,560,hotmail.com,AGYDSA.NET,25.54704386,-103.45041988,2010-07,,101,pendiente_rescate,no,
2026-05,6256207,05035312111000027000008191S2,BEBIDAS MUNDIALES SUC. 2216 PLANTA SAN AGUSTIN,BEBIDAS MUNDIALES,BEBIDAS MUNDIALES,312111,Elaboración de refrescos y otras bebidas no alcohólicas,251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,TORREON,JUAN F. BRITTINGHAM,100,,WWW.ARCACONTAL.COM,25.5898105,-103.3875917,2010-07,,51,piso_estrato,no,
2026-05,6732656,05035311612000043001061778M7,CARNES FINAS EL EDEN LAGUNERO,CARNES FINAS EL EDEN LAGUNERO,CARNES FINAS EL EDEN LAGUNERO,311612,"Corte y empacado de carne de ganado, aves y otros animales comestibles",31 a 50 personas,31,27030,05,Coahuila de Zaragoza,035,Torreón,Torreón,BOCANEGRA,ABASTOS,200,carnesfinaselanden.com.mx,WWW.CARNESFINASELANDEN.COM.MX,25.55702315,-103.4208691,2016-10,,101,pendiente_rescate,no,
2026-05,6255615,05035312120000017000001661S4,CERVECERÍA MODELO DE TORREÓN,CERVECERIA MODELO DE TORREON,CERVECERIA MODELO DE TORREON,312120,Elaboración de cerveza,251 y más personas,251,27060,05,Coahuila de Zaragoza,035,Torreón,Torreón,NUEVO TORERON,37 NORTE,300,ab-inbev.com,WWW.GRUPOMODELO.COM,25.5441237,-103.40879087,2010-07,,51,piso_estrato,no,
2026-05,6299861,05035311212000016000016146M2,COMPAÑIA HARINERA DE LA LAGUNA,CIA HARINERA DE LA LAGUNA,CIA HARINERA DE LA LAGUNA,311212,Elaboración de harina de trigo,101 a 250 personas,101,27050,05,Coahuila de Zaragoza,035,Torreón,Torreón,SAN MARCOS,PROLONGACIÓN 39 CALLE SALTILLO 400,,grupoharinas.mx,WWW.GRUPOHARINAS.COM.MX,25.5477972,-103.4062014,2010-07,,101,piso_estrato,no,
2026-05,6713946,05035311812002353001059929M4,PASTELERIA LETY,COMERCIALIZADORA DE ALIMENTOS DE CALIDAD LETY,COMERCIALIZADORA DE ALIMENTOS DE CALIDAD LETY,311811,Panificación industrial,31 a 50 personas,31,27278,05,Coahuila de Zaragoza,035,Torreón,Torreón,ORIENTE,AGROINDUSTRIAS,,pastelerialety.com,WWW.PASTELERIALETY.COM,25.53023784,-103.37012362,2016-01,,101,pendiente_rescate,no,
2026-05,11732470,05035311513000307000004530S6,PLANTA TORREON YOGURTH,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,311513,Elaboración de derivados y fermentos lácteos,251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,CIUDAD INDUSTRIAL,ROBERTO DÁVILA,50,grupolala.com,WWW.LALA.COM.MX,25.58095125,-103.39071067,2025-04,,51,piso_estrato,no,
2026-05,11774523,05035311511000077000004530S9,PLANTA TORREON PASTEURIZADORA,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,311511,Elaboración de leche líquida,251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,CIUDAD INDUSTRIAL,ROBERTO DÁVILA,50,grupolala.com,WWW.LALA.COM.MX,25.58093639,-103.39071775,2025-04,,51,piso_estrato,no,
2026-05,11812609,05035311511000067000004530S0,PLANTA TORREON UHT,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,311511,Elaboración de leche líquida,251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,CIUDAD INDUSTRIAL,ROBERTO DÁVILA,50,grupolala.com,WWW.LALA.COM.MX,25.5809634,-103.39070488,2025-04,,51,piso_estrato,no,
2026-05,6256056,05035311513000127000004530S8,PLANTA TORREON QUESOS,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,COMERCIALIZADORA DE LACTEOS Y DERIVADOS,311513,Elaboración de derivados y fermentos lácteos,251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,CIUDAD INDUSTRIAL,ROBERTO DAVILA,50,grupolala.com,WWW.LALA.COM.MX,25.58093518,-103.39071832,2014-12,,51,piso_estrato,no,
2026-05,9451180,05035311110000134000000000U9,COWS R US VENTA DE ALIMENTOS PARA ANIMALES Y MEDICAMENTOS VETERINARIOS,COWS R US,COWS R US,311110,Elaboración de alimentos para animales,31 a 50 personas,31,27107,05,Coahuila de Zaragoza,035,Torreón,Torreón,EL RANCHITO,CENTENARIO,277,gmail.com,,25.59943182,-103.36525157,2023-11,,101,pendiente_rescate,no,
2026-05,12288256,05035312120000075000000000U2,GRUPO MODELO MEXICO BODEGA,DISTRIBUIDORA DE CERVEZAS MODELO EN EL NORTE,DISTRIBUIDORA DE CERVEZAS MODELO EN EL NORTE,312120,Elaboración de cerveza,31 a 50 personas,31,27088,05,Coahuila de Zaragoza,035,Torreón,Torreón,PLAN DE SAN LUIS,AVENIDA SEGUNDA,,,,25.540526,-103.37542895,2026-04,,51,pendiente_rescate,no,
2026-05,6808779,05035311423000016102000000U5,EMPACADORA FRAPE,EMPACADORA FRAPE,EMPACADORA FRAPE,311423,Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación,101 a 250 personas,101,27408,05,Coahuila de Zaragoza,035,Torreón,Torreón,FERROPUERTO,CARRETERA A MIELERAS,200,comidacomal.com,WWW.GRUPOBJ.COM.MX,25.48156554,-103.35515525,2017-11,,101,piso_estrato,no,
2026-05,6300262,05035311923000026000038390M3,GENERAL DE SOLUBLES,GENERAL DE SOLUBLES,GENERAL DE SOLUBLES,311923,Elaboración de café instantáneo,101 a 250 personas,101,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,TORREON,ALFONSO GÓMEZ TORRES,219,gesol.com.mx,WWW.GESOL.COM.MX,25.58752108,-103.39218101,2010-07,,101,piso_estrato,no,
2026-05,6299692,05035311612000027001001532M0,CARNES MUMA,IMPULSORA DE BIENES ALAMEDA,IMPULSORA DE BIENES ALAMEDA,311612,"Corte y empacado de carne de ganado, aves y otros animales comestibles",251 y más personas,251,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,INDUSTRIAL TORREON,AURELIO ANAYA PÉREZ,250,carnesmuma.com.mx,WWW.CARNESMUMA.COM.MX,25.58814297,-103.38964053,2010-07,,101,piso_estrato,no,
2026-05,9436668,05035311110000143001000000U0,INTERCISA,INTERCISA DIVISION PREMEZCLAS,INTERCISA DIVISION PREMEZCLAS,311110,Elaboración de alimentos para animales,31 a 50 personas,31,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,DE TORREON,ADOLFO AYMES,155,intersisa.com.mx,,25.58750279,-103.39681683,2023-11,,101,pendiente_rescate,no,
2026-05,6429033,05035311513000082001000000U5,JOCOQUES LA VAQUITA DE MEXICO,JOCOQUES LA VAQUITA DE MEXICO,JOCOQUES LA VAQUITA DE MEXICO,311513,Elaboración de derivados y fermentos lácteos,31 a 50 personas,31,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,TORREON,AMELIA,1042,gmail.com.mx,WWW.LAVAQUITADEMEXICO.COM.MX,25.58916637,-103.38473333,2010-07,,51,pendiente_rescate,no,
2026-05,6732476,05035311611000055002000000U3,"MATANZA DE GANADO, AVES Y OTROS ANIMALES COMESTIBLES SIN NOMBRE","MATANZA DE GANADO, AVES Y OTROS ANIMALES COMESTIBLES SIN NOMBRE",MATANZA DE GANADO AVES Y OTROS ANIMALES COMESTIBLES SIN NOMBRE,311611,"Matanza de ganado, aves y otros animales comestibles",251 y más personas,251,27404,05,Coahuila de Zaragoza,035,Torreón,Mieleras,MIELERAS,LOCALIDAD MIELERAS,,cemlagunameat.com,,25.48670124,-103.3412119,2016-10,,101,piso_estrato,no,
2026-05,6419539,05035311340000021002041781S1,PLANTA TORREON,MONDELEZ MEXICO,MONDELEZ MEXICO,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",101 a 250 personas,101,27050,05,Coahuila de Zaragoza,035,Torreón,Torreón,COLONIA AVIACIN,SALTILLO 400,552,,WWW.BARCEL.COM.MX,25.54675609,-103.40570574,2010-07,,101,piso_estrato,no,
2026-05,12333038,05035311513000324000000000U1,POLYMERALS,POLYMERALS,POLYMERALS,311513,Elaboración de derivados y fermentos lácteos,31 a 50 personas,31,27297,05,Coahuila de Zaragoza,035,Torreón,El Mostrenco (Euskal),PYMES FERROPUERTO,SAN PEDRO,480,polymerals.com,WWW.POLYMERALS.COM,25.45642953,-103.34706265,2026-04,,51,pendiente_rescate,no,
2026-05,12320240,05035311110000244000000000U6,PRODUCTORA AGROPECUARIA LAS NOAS,PRODUCTORA AGROPECUARIA LAS NOAS,PRODUCTORA AGROPECUARIA LAS NOAS,311110,Elaboración de alimentos para animales,31 a 50 personas,31,27410,05,Coahuila de Zaragoza,035,Torreón,La Partida,LA PARTIDA,LA PARTIDA,,,,25.59263537,-103.30207054,2026-04,,101,pendiente_rescate,no,
2026-05,6255435,05035311611000025002000000U6,PROCARNE,PRODUCTORES DE CARNE DE ENGORDA,PRODUCTORES DE CARNE DE ENGORDA,311611,"Matanza de ganado, aves y otros animales comestibles",251 y más personas,251,27350,05,Coahuila de Zaragoza,035,Torreón,Torreón,COMPRESORA,NINGUNO,154,procarne.com.mx,,25.53247309,-103.46521525,2010-07,,101,piso_estrato,no,
2026-05,302703,05035311520000263001000000U6,HELADOS DASS,PRODUCTOS DASS,PRODUCTOS DASS,311520,Elaboración de helados y paletas,31 a 50 personas,31,27019,05,Coahuila de Zaragoza,035,Torreón,Torreón,INDUSTRIAL,ALBERTO N SWAIN,240,productosdass.com,WWW.DASS.COM.MX,25.58781455,-103.3866268,2010-07,,51,pendiente_rescate,no,
2026-05,305310,05035115113000044002019475M5,PROMANUEZ MATRIZ,PROMANUEZ,PROMANUEZ,311910,Elaboración de botanas,101 a 250 personas,101,27100,05,Coahuila de Zaragoza,035,Torreón,Torreón,SANTA MARIA,CUITLÁHUAC,1897,promanuez.com.mx,WWW.PROMANUEZ.COM.MX,25.55687197,-103.42466769,2010-07,,101,piso_estrato,no,
2026-05,6368223,19004311422000014002000000U2,JUGUERA ALLENDE,JUGUERA ALLENDE,JUGUERA ALLENDE,311930,"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas",101 a 250 personas,101,67350,19,Nuevo León,004,Allende,Ciudad de Allende,OJO DE AGUA (SECCIÓN EL CERRITO),NINGUNO,25,jugueraalende.com,WWW.JUGUERAAALENDE.COM,25.292775,-100.01261609,2010-07,,101,piso_estrato,no,
2026-05,6371274,19004311110000011000009000S9,UNIDAD AVICOLA DE ALLENDE,UNIDAD AVICOLA DE ALLENDE,UNIDAD AVICOLA DE ALLENDE,311110,Elaboración de alimentos para animales,31 a 50 personas,31,67350,19,Nuevo León,004,Allende,Allende [Unidad Avícola],BUENA VISTA,NINGUNO,,outlook.com,,25.27839829,-99.9869555,2010-07,,101,pendiente_rescate,no,
2026-05,6367310,19005115210000011001061214M2,DESARROLLO DE ENGORDAS ESTABULADAS,DESARROLLO DE ENGORDAS ESTABULADAS,DESARROLLO DE ENGORDAS ESTABULADAS,311611,"Matanza de ganado, aves y otros animales comestibles",251 y más personas,251,64510,19,Nuevo León,005,Anáhuac,Anáhuac,INDEPENDENCIA,CALLE DE LOS ANDES,700,denes.com.mx,WWW.DENES.COM,27.22758925,-100.14095127,2014-12,,101,piso_estrato,no,
2026-05,6761753,19005311613000011001008173S9,QUALTIA ALIMENTOS OPERACIONES PTA ANÁHUAC,QUALTIA ALIMENTOS OPERACIONES,QUALTIA ALIMENTOS OPERACIONES,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",51 a 100 personas,51,65030,19,Nuevo León,005,Anáhuac,Anáhuac,CENTRO,NOGAL,111,qualtia.com,WWW.QUALTIA.COM.MX,27.24315925,-100.13591925,2016-10,,101,pendiente_rescate,no,
